X,Y,Z,
-20.442612,171.17169,0,
-39.8937,171.55829,0,
-39.909966,171.56012,0,
-112.1157,180.46219,0.1,
-112.242645,180.48843,0.1,
-112.36369,180.53482,0.1,
-112.47565,180.60016,0.1,
-112.57559,180.68271,0.1,
-112.66089,180.7803,0.1,
-129.67345,206.46005,0,
-129.76195,206.56076,0,
-129.86603,206.64526,0,
-129.98274,206.71121,0,
-130.10884,206.75674,0,
-130.24077,206.78058,0,
-130.37482,206.78204,0,
-130.50725,206.76111,0,
-130.63431,206.71835,0,
-130.75244,206.65497,0,
-130.85834,206.57275,0,
-130.94902,206.47403,0,
-131.02194,206.36151,0,
-131.07504,206.23843,0,
-131.10686,206.10818,0,
-131.11647,205.97446,0,
-131.1036,205.841,0,
-131.06865,205.71158,0,
-104.36243,132.02219,0,
-104.305084,131.8982,0,
-104.2275,131.7858,0,
-104.13192,131.6882,0,
-104.02113,131.6083,0,
-103.89838,131.54843,0,
-103.76721,131.51028,0,
-103.63147,131.49503,0,
-103.49512,131.50308,0,
-103.36212,131.53421,0,
-103.23637,131.58752,0,
-103.121506,131.66144,0,
-103.02089,131.75381,0,
-102.93746,131.86197,0,
-102.87365,131.98276,0,
-102.83131,132.11261,0,
-102.811676,132.24777,0,
-103.4198,149.15677,0,
-103.39986,149.29321,0,
-103.35679,149.42422,0,
-103.291855,149.5459,0,
-103.207,149.6546,0,
-103.10474,149.7471,0,
-102.9881,149.82068,0,
-102.860565,149.87314,0,
-102.72591,149.9029,0,
-102.58815,149.90912,0,
-102.45137,149.89157,0,
-102.319626,149.8508,0,
-102.19685,149.788,0,
-102.086685,149.70505,0,
-101.9924,149.6044,0,
-101.916794,149.48907,0,
-79.09212,103.725555,0,
-79.01921,103.61368,0,
-78.92871,103.51547,0,
-78.823135,103.433716,0,
-78.70543,103.370636,0,
-78.578865,103.328,0,
-78.44698,103.30704,0,
-78.313446,103.30832,0,
-78.18198,103.33176,0,
-78.056244,103.37677,0,
-77.93975,103.44205,0,
-77.83574,103.52582,0,
-77.74711,103.6257,0,
-77.67632,103.73895,0,
-77.625374,103.862366,0,
-77.59566,103.992584,0,
-77.58802,104.125885,0,
-77.60266,104.25864,0,
-77.63918,104.387085,0,
-89.01406,134.55524,0,
-89.066925,134.66797,0,
-89.136635,134.77115,0,
-145.0219,204.99863,0.1,
-145.07265,205.05646,0.1,
-145.12872,205.10916,0.1,
